Date,Original,Original benchmark,Capped,Capped benchmark,Drawdown,Drawdown benchmark
2024-04-15,-0.006289068159315514,-0.007827296348355661,-0.004323192877160653,-0.005402439045047003,-0.00628906815931507,-0.007827661108562367
2024-04-16,-0.0020773442528289054,-0.01638024000151661,-0.0013759577322665084,-0.011496811413557295,-0.0020773442528287944,-0.01638100936013398
2024-04-17,0.006963404891769054,0.004871980514544516,0.00491635041639249,0.003448635225852925,0.006963404891768832,0.004872213156049243
2024-04-18,0.00227142656306345,-0.00018632005190377665,0.0016241143342698994,-0.00010064184566016543,0.002271426563063672,-0.00018632890571701477
2024-04-19,0.014667506044446776,0.0017679424334064997,0.010335584916710161,0.0012863707265209356,0.014667506044446332,0.0017680264606014795
2024-04-22,-0.01990909754667547,0.00018230113488981736,-0.013137021258648907,0.00024002403102407754,-0.01990909754667536,0.00018230978405009424
2024-04-23,-0.012682388262883815,0.0037506918645469067,-0.00822224262223581,0.002478613690657161,-0.01268238826288337,0.003750869781280919
2024-04-24,0.03296779411632178,0.003057762267595132,0.021527217951343935,0.002029710701103582,0.03296779411632156,0.003057906772703234
2024-04-25,-0.009923851156687924,-0.0021459954967172346,-0.006791724598301574,-0.0016317175246154392,-0.009923851156688035,-0.0021460966039633655
2024-04-26,0.019715603697325168,0.005842750051622492,0.013145337471240248,0.003907547866796923,0.019715603697325168,0.005843025921207445
2024-04-29,0.013615871831849535,0.00821409806708795,0.008858348264601856,0.005789029124018796,0.013615871831849091,0.00821448364858779
2024-04-30,0.0035863468472909776,-0.0016791880330413456,0.0025567881010872817,-0.0011463404002106659,0.0035863468472911997,-0.0016792662143093606
2024-05-01,0.004579166785397826,0.0009815334205303117,0.0032370795388274587,0.0007190134488981315,0.004579166785397826,0.0009815791965868126
2024-05-02,0.0031587079756862924,0.0040162845488249665,0.002248988205922231,0.002849094149359077,0.0031587079756860703,0.004016471673763178
2024-05-03,0.008321386731044322,0.006641727455910962,0.0058591047379958905,0.0046921921069134065,0.008321386731044322,0.006642035666395207
2024-05-07,-0.01639138933260087,0.008810735181433715,-0.01135526394948061,0.006308852069030646,-0.016391389332601203,0.008811141347319085
2024-05-08,0.007626561247612962,0.00028263034135500575,0.0053779069376052036,0.00022898370415025404,0.007626561247612518,0.0002826432565290471
2024-05-09,0.01832842027637538,0.005474291112705476,0.012868156054225643,0.003871408273018684,0.018328420276376045,0.005474541197092453
2024-05-10,0.018773858328944515,0.010303692644789031,0.01317935923644864,0.007261182818841805,0.018773858328944293,0.010304160789918138
2024-05-13,-0.005520816833297637,0.0019112050430412086,-0.0037892003311705835,0.0014325566296127246,-0.005520816833298192,0.0019112909924228205
2024-05-14,-0.02581286625272272,0.001696323028760105,-0.01816213163100522,0.0012211124800074469,-0.02581286625272261,0.0016963991690917002
2024-05-15,-0.003875361337778993,0.0007889700233933983,-0.002661569039458467,0.0005853869114238464,-0.003875361337778993,0.0007890053767440897
2024-05-16,-0.006890994086204638,-0.00014656217953223916,-0.004797654661839124,-7.225623190076913e-05,-0.00689099408620486,-0.00014656874173302192
2024-05-17,0.0015890910981284367,0.0034044733852973685,0.0011480970404036395,0.002419761870848136,0.0015890910981284367,0.0034046258401205787
2024-05-20,0.024766915529277567,0.00967691888173694,0.017441342823616868,0.006883610802338014,0.024766915529277567,0.009677350750927571
2024-05-21,0.00968003405016904,0.002876523152999022,0.006817587551744664,0.0020521721728437026,0.00968003405016904,0.0028766502983206266
2024-05-22,0.0008416666317878629,-0.0040711148604236636,0.0006205916097528075,-0.0028246079566246474,0.000841666631788085,-0.004071294291782213
2024-05-23,0.01653055223741795,6.640686349723701e-05,0.011606670920117246,7.674091491849389e-05,0.01653055223741773,6.640980229533078e-05
2024-05-24,0.01196857916630445,0.0046545649505214115,0.008437409563617715,0.003321665334136581,0.01196857916630445,0.004654770921956208
2024-05-28,-0.014327576514050588,0.0016699446321939426,-0.009875842402095714,0.0012911249855067641,-0.014327576514050588,0.0016700181873494646
2024-05-29,-0.014206049450043334,-0.010713094104795595,-0.00992329615769616,-0.007494186940123715,-0.014206049450043112,-0.010713565191981633
2024-05-30,-0.010541729117718446,0.0036885276153215685,-0.00735511907753339,0.0026229411738580843,-0.010541729117718779,0.003688691567561797
2024-05-31,0.010779927675823142,0.0049482116492065575,0.007577267635177076,0.003504158308751615,0.010779927675823808,0.00494843078511753
2024-06-03,-0.01538267908762414,0.0019187847149981785,-0.010664914737911313,0.001438627900345546,-0.015382679087624362,0.0019188692716471945
2024-06-04,0.004059443469640822,-0.011912263900969444,0.0028520705612831154,-0.008332988320379542,0.004059443469640156,-0.011912787843027739
2024-06-05,0.0009375140283918171,0.003196494192200472,0.0008953925754722203,0.002266462796560953,0.0009375140283920391,0.0031966364799793645
2024-06-06,-0.005381458822078189,-0.00259879716408018,-0.0033487858624530187,-0.001733434862918104,-0.005381458822077967,-0.0025989124775387396
2024-06-07,-0.004996220737936596,-0.0057720018522059435,-0.0034694008332842863,-0.004023790409981354,-0.0049962207379369294,-0.005772258634002991
2024-06-10,-0.011912894503061544,-0.0035285036989457508,-0.008271679640510676,-0.002386961658122355,-0.011912894503061544,-0.0035286615845268043
2024-06-11,-0.024063969268757868,-0.01388951698451768,-0.01648978250116484,-0.010259664416433334,-0.024063969268757424,-0.01389014068233796
2024-06-12,0.0014192368789578413,0.007780004316134681,0.001493095285349133,0.0056421113664986144,0.0014192368789578413,0.007780358592042846
2024-06-13,-0.01856770176521283,-0.012561760417655887,-0.012991328565479576,-0.008815634438994802,-0.01856770176521294,-0.012562328022899583
2024-06-14,0.009568034772975187,-0.00568573758848212,0.00737906843934466,-0.004307011381267545,0.009568034772975187,-0.0056859977679445395
2024-06-17,0.0006236827328691685,-0.004983493785439386,0.0004011999904791619,-0.0034094171943489515,0.0006236827328691685,-0.004983723134288853
2024-06-18,-0.0031673158207320418,0.004379146817518498,-0.0021910729000543805,0.003101343376864296,-0.0031673158207313756,0.004379349362722662
2024-06-19,0.006570653558825246,-0.000153639498329472,0.0046612462615467365,-7.75450243620801e-05,0.006570653558825246,-0.0001536465735103576
2024-06-20,-0.005707735650223422,-0.001570595604267977,-0.004128640109026693,-0.001126993429917289,-0.005707735650223533,-0.0015706679421504388
2024-06-21,0.007067006928892061,0.00337409322099691,0.005330088724574633,0.0025648196334449036,0.007067006928891839,0.0033742488681429705
2024-06-24,-0.011248590440404493,-0.0029771465099418526,-0.008360910331808524,-0.002166816945307848,-0.011248590440404493,-0.002977283384062779
2024-06-25,-0.007578386611333587,-0.002495758625998379,-0.0056661004879329235,-0.0018527746837428971,-0.007578386611333143,-0.002495873710983254
2024-06-26,-0.035581695488255405,-0.007171631028577208,-0.02687945513508616,-0.0053809306332006646,-0.03558169548825496,-0.007142099269963231
2024-06-27,0.005747115756823407,0.0022298890377749903,0.00433793102940272,0.001704726887585828,0.004325938523597861,0.0016314009435309806
2024-06-28,-0.014745324516046932,-0.00025384555643137574,-0.011036352324104493,-0.0001657872202025512,-0.012042394844699711,-0.0001991758050170489
2024-07-01,0.005850027399471491,0.001056643314824246,0.004205158663621811,0.0008671374432398515,0.004314009660684182,0.0008831410414888996
2024-07-02,-0.012688614698050382,-0.004834088599804054,-0.0088929269120408,-0.0033676827943732723,-0.00933801042285387,-0.003638723860888149
2024-07-03,0.010399712505305247,0.005984468637502127,0.007319281277051504,0.004233388770951807,0.007189083577716193,0.004209012348110219
2024-07-04,0.008019462934359733,0.005813678024586322,0.005654754554440533,0.004115197224611622,0.005973947361832543,0.004273715294041969
2024-07-05,0.0208693581252144,0.009870664217330294,0.014655726822348614,0.006968245338707435,0.01642525805257611,0.007672037611665905
2024-07-08,0.007875469695552084,0.006574308396536166,0.005618109926363246,0.004710503175325842,0.006915734822895647,0.005934021539432344
2024-07-09,-0.002853194121764435,-0.002409464085148305,-0.0019659786668964063,-0.001661612670383783,-0.00280596215931328,-0.002344248030712981
2024-07-10,0.023175447560024987,-0.001234945243508756,0.01626772240230845,-0.0008369178486298257,0.0218014514663194,-0.001168187430279577
2024-07-11,0.01643891612823345,0.0064086843188138065,0.011561740232011397,0.00453273202734783,0.016264491123910707,0.006280860742957195
2024-07-12,0.007369698296450178,0.0061012224981202845,0.005226282785357972,0.004318373357835803,0.007370798089816333,0.006102452125162694
2024-07-15,-0.03156758147568117,-0.000759799143519202,-0.02202025314816869,-0.0004396619473591157,-0.031575202832657356,-0.0007599554818599197
2024-07-16,0.015934023201414016,0.0034848080682106097,0.011192987557039347,0.0024856765511902523,0.015937995581895903,0.003485525166303738
2024-07-17,0.0033843881956108213,0.0036668593924962245,0.0024061892748836744,0.0026083470253055463,0.0033852186932010753,0.0036676113320877057
2024-07-18,-0.020587284793575966,6.618163338378835e-05,-0.014454152993310987,7.735386474250205e-05,-0.020592319678847892,6.619515523786923e-05
2024-07-19,-0.006137819106097675,-0.005789411393112509,-0.0042702375807264215,-0.004042009559692694,-0.006139351749379629,-0.005790594174412633
2024-07-22,-0.013281692754676944,-0.00195103747466141,-0.009225296016794005,-0.0012796016686744682,-0.013061089793947711,-0.0018994194958192878
2024-07-23,-0.013206686255436306,-0.005661171254157438,-0.009237737070672325,-0.00394798916863226,-0.012648960490209804,-0.00503640205799849
2024-07-24,0.01595477394863365,-0.004723052908054859,0.011224432244639315,-0.0032906654259166057,0.013457102074775351,-0.0037908309655956263
2024-07-25,0.000543473796989602,-0.007080330207731911,0.00041080882531985274,-0.00494772899831375,0.0008491226650355621,-0.0064002365946925766
2024-07-26,0.006032178409850486,0.003885659206252612,0.0042664337206594904,0.0027604042892594993,0.005545348951146556,0.0035730711304433616
2024-07-29,-0.010569925950653092,-0.005046910624299961,-0.007327208196974522,-0.003453967118450141,-0.010023757262119126,-0.004864020876796271
2024-07-30,-0.013409403669305542,-0.004523692119275613,-0.009388316856298151,-0.0031469883812385024,-0.012278101831459276,-0.004236133638214623
2024-07-31,0.01694774301219537,0.004119821888096675,0.01190757148421695,0.002928766855314846,0.014343711261131098,0.003641422586891929
2024-08-01,-0.0012645219113638362,-0.004743862754898687,-0.000862594841962494,-0.0033278876989873973,-0.000891011313575607,-0.004372531630841836
2024-08-02,-0.009435295382781983,-0.017776825134308893,-0.006584443094992842,-0.012506137204581491,-0.008514353608942371,-0.016090240543723988
2024-08-05,-0.039994009535663344,-0.03846578049311655,-0.028181878384640147,-0.027156754186462906,-0.03507335874035444,-0.03353254607156164
2024-08-06,0.034119158600606214,0.019578347091594228,0.023954356986273684,0.013796474608540166,0.022160644971013,0.013143541086218846
2024-08-07,0.015932912208341365,0.015268105816371058,0.011202522557105521,0.010777222758630911,0.012580950874267804,0.011513985505292368
2024-08-08,0.007207782896685666,-0.0025132357409186623,0.005101122438551542,-0.0017392081336102816,0.0059180147984383424,-0.0022321028278545763
2024-08-09,0.0054191576110893536,0.004284031319123471,0.003813227332947866,0.002817401977348366,0.004893901323382188,0.00398760500111317
2024-08-12,0.014630488676317555,-0.00048237466058054235,0.009640348760541206,-0.00020604622745734602,0.013884907395675716,-0.000552084000991826
2024-08-13,-0.002880332583464762,0.003748802329758938,-0.0018451587010157589,0.0024817601628017716,-0.002844152034843561,0.003650321360791242
2024-08-14,-0.00861182314180653,0.0041925622079732605,-0.005580080299169232,0.002773110770523113,-0.00861582283821627,0.004193994701506831
2024-08-15,0.01352504076415828,0.007070728493236089,0.008838448679044042,0.00465102296696096,0.013395399100618821,0.007002590316101287
2024-08-16,-0.012754037794154072,-0.0008749431781774897,-0.00829946309944296,-0.0005373927345193596,-0.012724614982146276,-0.000862757999138597
2024-08-19,0.015983259684506645,0.00626959056338694,0.010509130677990086,0.004200525209332007,0.015892188879059743,0.0062459980050582065
2024-08-20,-0.0073326509743937285,-0.00448192232358946,-0.004753882977731494,-0.0028906774591855866,-0.007319712486893004,-0.00448498812234055
2024-08-21,0.014094794120217191,0.00228580054558436,0.009224828455628664,0.0015314120837011114,0.01410125800871409,0.0022864953494088347
2024-08-22,0.0003825766662368668,-0.0033654391523558758,0.0003041435936013137,-0.002159525135153162,0.0003827503191446979,-0.0033664727743509815
2024-08-23,0.013096073847646883,0.005060630972472557,0.008562384302183812,0.0033383561222390945,0.0131020159777262,0.005062190490060292
2024-08-27,0.0007705229260326352,-0.0024537621923002018,0.0006419976510763092,-0.0014635668121284473,0.0007708680168669879,-0.0024545145513389377
2024-08-28,-0.016719171570254265,-0.012670744766652975,-0.010846895096466858,-0.00823708342056717,-0.016726653746944375,-0.012674639359912643
2024-08-29,0.01582708380333364,-0.00043408535982125684,0.010315432141847936,-0.00025349534074192714,0.015834287241629053,-0.00043422049698838006
2024-08-30,-0.01035816013551738,-0.0017429341637580364,-0.006694023265126026,-0.0011031145348384674,-0.010362800997916866,-0.001743477000551663
2024-09-02,-0.012508902485644513,-0.0047440761802345355,-0.008046675129220193,-0.0029928744063282275,-0.012514565651313814,-0.004745556303178189
2024-09-03,-0.0009215707574478094,-0.00804426161401317,-0.0006534683153827103,-0.004886473190620744,-0.0009219932684741972,-0.00804678334176101
2024-09-04,-0.0015187482257936757,-0.007254193483139826,-0.0008669175488618119,-0.0043360281536904965,-0.0015194451663638198,-0.007256485986366745
2024-09-05,-4.169906204776197e-06,0.0023851845014746242,4.015749521135703e-05,0.0014807361861384205,-4.171822650556045e-06,0.0023859437880846546
2024-09-06,0.007701582715945676,-0.01613194560579423,0.004676659398255456,-0.009720159117970528,0.00770512229932363,-0.01613706873776799
2024-09-09,0.001441826693950432,0.001428977289143818,0.000989958156583759,0.0009749038422335321,0.0014424842787390535,0.001429438542482453
2024-09-10,-0.012868840890499111,-0.00968024806725154,-0.007695134876753884,-0.0057969521193536044,-0.012874701625927631,-0.009683368252141
2024-09-11,-0.013013233904505705,-0.016347164992903007,-0.007820087254680863,-0.009833679846766863,-0.013019237696520136,-0.01635248561257363
2024-09-12,0.011787432368107753,0.006235738636720445,0.007379581941269642,0.0038996890652729377,0.011510676327671332,0.006072305828576985
2024-09-13,0.00885047347599377,0.00472129814462896,0.005822191277965683,0.0031237440538340877,0.008467515343145715,0.004592884907264505
2024-09-16,-0.06543376861091466,-0.011291662541925152,-0.04327883101277774,-0.007294691104589579,-0.06547765200098765,-0.011295623203490646
2024-09-17,0.03699753272587225,0.004309034194413863,0.024157739548832602,0.0028507071456509436,0.025564762911214567,0.0032932667365410673
2024-09-18,-0.010548282226416683,-0.0033482456879866396,-0.006815507575269386,-0.002152052059803289,-0.009845868256679102,-0.003201145526385285
2024-09-19,0.012399859912732625,0.007853109792424595,0.008110075273546569,0.005200983985165442,0.010274785014332766,0.006583525262523704
2024-09-20,-0.005344912677889613,-0.005517369429281382,-0.0034316484056864383,-0.003572635239615596,-0.005156127833139457,-0.004971169187571456
2024-09-23,-0.0112172831432229,-0.0017794441945125916,-0.007194922311056562,-0.001051678510054721,-0.01001544882403227,-0.0016031501143546345
2024-09-24,-0.007734250066368964,-0.002514439242386257,-0.005025325990172247,-0.0016047747496672482,-0.006474966482778788,-0.0018109547220057642
2024-09-25,0.01174868937201734,-0.001841651285227175,0.007691744719332094,-0.0011692486307884886,0.009269591445417502,-0.001335805071231655
2024-09-26,0.013815089993165719,-0.004173694820539531,0.009043802637073606,-0.00269423684353165,0.011154491333822625,-0.0036436862571074258
2024-09-27,0.004450414674443071,0.003611694134141752,0.0029733242242473423,0.0023942477588525524,0.0030251791242590365,0.003005612755957454
2024-09-30,-0.0081984554021306,-0.01536702131197043,-0.005231300111248061,-0.00994263848060839,-0.0076571385914284695,-0.014312782686307868
2024-10-01,-0.010516933931035477,-0.0035479156474558238,-0.0068242430374019225,-0.0022961946948037992,-0.009462259148380503,-0.002986380265327493
2024-10-02,-0.008289190685945136,-0.004480904571168454,-0.005363906104218996,-0.0028964104665353263,-0.0067914863378304435,-0.0036326692597774546
2024-10-03,-0.001550906368209204,0.00023070248429446494,-0.0009645700212264074,0.0001851701601711664,-0.0013448120826008436,0.00022142251025258908
2024-10-04,-0.0061131284437202504,0.005543014749752828,-0.003945021827415074,0.003661267225620879,-0.004630453110965771,0.004265407045357605
2024-10-07,0.005423546418150238,0.001022861219922122,0.0036224101926869423,0.0007783205808042926,0.004430706228465198,0.0008928486498702703
2024-10-08,0.04496855918069631,-3.460951404643531e-05,0.029331759797327273,1.2886320417404562e-05,0.03413356726040773,-4.4715945638262866e-05
2024-10-09,-0.01850342694241036,0.0013358494364863471,-0.012170092444456326,0.0009096237011207986,-0.016384677267981762,0.0012428596755371668
2024-10-10,-0.001030217243204068,0.00033586844900090895,-0.0006348874063488719,0.00025532968858699157,-0.001386550575637524,0.00031982570030741897
2024-10-11,0.016703809749765375,0.00251481941780507,0.010918682037309946,0.0016804319242551546,0.015052264683126149,0.002285070968625069
2024-10-14,0.008249482288693155,0.0010813655542036837,0.005497528652171457,0.0008131680881799941,0.008633519096145514,0.00105182235580914
2024-10-15,-0.007068290969168389,0.0002393524363322186,-0.004587178801419567,0.00019194802147537438,-0.007070649994897704,0.00024120126052595836
2024-10-16,0.0052152822587170355,0.008155220512129135,0.0038391157342618776,0.005499721226747356,0.00521698691266459,0.008161256921358717
2024-10-17,0.001273114771588757,0.0006642497962909832,0.0009390954501200532,0.000500616616589733,0.0012735287219158842,0.0006647375419801538
2024-10-18,-0.0005031146224051541,-0.002654455946545009,-0.00032212097167005904,-0.0018400128554483253,-0.0005032780008957793,-0.0026564037651422012
2024-10-21,-0.004616783057003082,-0.005178275885014294,-0.0031510784904721367,-0.0035592564134818705,-0.00461828303894829,-0.005182085783176915
2024-10-22,0.00281667090786919,-0.005552513072806908,0.002007168549296834,-0.0038832098710372964,0.0028175902835529953,-0.005556619595007528
2024-10-23,-0.02699610901037508,-0.008060048842185585,-0.01774328262764946,-0.005249699618322334,-0.02700489591949673,-0.008066043193572181
2024-10-24,-0.0035004800527954627,0.00017622414173668055,-0.002238763611389194,0.00014519347654950998,-0.0033760276515747423,0.00046603975681258625
2024-10-25,-0.015311511441742587,-0.007134285597310885,-0.009974546323710198,-0.004641821682261127,-0.013098990972939317,-0.006099071433756209
2024-10-28,0.0030510789716560183,-0.003194966184255299,0.002089225897342617,-0.0019855758820357394,0.003118267082917292,-0.0021431892673183794
2024-10-29,-0.0349148396662623,-0.007793590510950854,-0.022869099043974828,-0.005069901818291256,-0.027072176872778186,-0.0060044005787586174
