Date,Original vs matched benchmark,Original vs cash,Original vs zero,Capped vs matched benchmark,Capped vs cash,Capped vs zero,Drawdown vs matched benchmark,Drawdown vs cash,Drawdown vs zero
2024-02-09,0.0016303881899220052,-0.005550220555262411,-0.005448105048211693,0.0010915398259621067,-0.003577719504868929,-0.0034756039978182107,0.0016307324608241247,-0.005550220555262522,-0.005448105048211804
2024-02-12,0.01941074717597746,0.023771340750572342,0.024077718555519656,0.012621177098566694,0.015455013027313379,0.01576139083226069,0.019410518574060953,0.023771340750572342,0.024077718555519656
2024-02-13,-0.014296965558007413,-0.020209173322945886,-0.02010705781589517,-0.009278039141266237,-0.013124041747083785,-0.013021926240033066,-0.01429668228477654,-0.020209173322945886,-0.02010705781589517
2024-02-14,-0.009641124887519115,-0.01046594735225778,-0.010363831845207061,-0.0059600420064502835,-0.006495188391181209,-0.006393072884130491,-0.00964108944574038,-0.01046594735225778,-0.010363831845207061
2024-02-15,-0.0023140360654270165,0.002350600129564259,0.002452715636614977,-0.0015531836866884419,0.0014827418855622191,0.0015848573926129372,-0.0023142699975198244,0.002350600129564925,0.0024527156366156433
2024-02-16,0.011432874231796175,0.01765994385588768,0.0177620593629384,0.007435361592069034,0.01149017268520361,0.01159228819225433,0.011432565095699454,0.01765994385588768,0.0177620593629384
2024-02-19,-0.01102910941293267,-0.013412528125944468,-0.013106150320997156,-0.007121482304740523,-0.00867204348938373,-0.008365665684436419,-0.011029008602200685,-0.013412528125944468,-0.013106150320997156
2024-02-20,-0.006666498963172285,-0.011791477556708478,-0.011689362049657759,-0.0043339877735104615,-0.007671716041459745,-0.007569600534409027,-0.0066662546673241785,-0.011791477556708367,-0.011689362049657648
2024-02-21,-0.012908187225694867,-0.01980283583079975,-0.019700720323749032,-0.008390552709089727,-0.012879790330222211,-0.012777674823171492,-0.012907855190961381,-0.019802835830799972,-0.019700720323749255
2024-02-22,-0.005032337779409257,-0.008372230884316682,-0.008270115377265963,-0.003263844224799528,-0.005437021067493966,-0.005334905560443248,-0.005032178426889966,-0.008372230884317015,-0.008270115377266296
2024-02-23,0.0471569159936136,0.05274431385236236,0.05284642935941308,0.0308250301908064,0.03446059217801359,0.03456270768506431,0.047156635065279895,0.05274431385236214,0.05284642935941286
2024-02-26,0.025953532127323986,0.024023637414186824,0.024330015219134138,0.017056092756758345,0.015804930862301544,0.016111308667248858,0.02595361183739442,0.024023637414186824,0.024330015219134138
2024-02-27,-0.0262770469438407,-0.031004306274668072,-0.030902190767617355,-0.016060132190383825,-0.018954533938393383,-0.018852418431342666,-0.02627681949312244,-0.031004306274668183,-0.030902190767617466
2024-02-28,0.009588531419979396,0.0016599229907096362,0.0017620384977603543,0.005742674256117297,0.0009750415505357683,0.0010771570575864864,0.009588918091958387,0.0016599229907098582,0.0017620384977605763
2024-02-29,-0.024722742859295543,-0.02901024816161443,-0.028908132654563712,-0.014891858889870102,-0.017468003697979375,-0.017365888190928658,-0.024722534446700584,-0.029010248161614318,-0.0289081326545636
2024-03-01,0.014221835171923436,0.0248438355447648,0.024945951051815518,0.008602142907159882,0.014988514951058159,0.015090630458108878,0.014221298917183711,0.0248438355447648,0.024945951051815518
2024-03-04,0.02080751050930707,0.021003696409055125,0.02131007421400244,0.012509416819874941,0.012631030191133806,0.012937407996081118,0.020807485645484514,0.021003696409055347,0.02131007421400266
2024-03-05,-0.002220097551526301,-0.002070535137511734,-0.0019684196304610158,-0.0013123118571650716,-0.0012223893134970217,-0.0011202738064463036,-0.002220109996776687,-0.002070535137511512,-0.0019684196304607937
2024-03-06,0.007363114548865735,0.00946905094302278,0.009571166450073498,0.004421686970446315,0.005686797920618022,0.00578891342766874,0.0073630053901154735,0.009469050943022557,0.009571166450073276
2024-03-07,0.005042619770908363,0.006157351642358896,0.006259467149409614,0.0030251162707815027,0.003695832217289449,0.003797947724340167,0.0050425597465599825,0.00615735164235934,0.0062594671494100584
2024-03-08,-0.010425898820945134,-0.007976181095506433,-0.007874065588455714,-0.006269050378990282,-0.00479703902888026,-0.0046949235218295415,-0.010426024544153867,-0.007976181095506655,-0.007874065588455936
2024-03-11,-0.025659758525066856,-0.02596603113285252,-0.025659653327905207,-0.015418444661899455,-0.015602099542229532,-0.01529572173728222,-0.025659758530235277,-0.02596603113285241,-0.025659653327905096
2024-03-12,0.006262337932516404,0.0091395263061628,0.00924164181321352,0.0037934029554147486,0.005521570070829237,0.0056236855778799555,0.006262191522418581,0.009139526306163244,0.009241641813213963
2024-03-13,0.013226746100388764,0.015939882057604802,0.01604199756465552,0.007962075552482295,0.00959542839949626,0.00969754390654698,0.013226608163194875,0.015939882057605246,0.016041997564655963
2024-03-14,-0.006000143150870052,-0.010483575300506668,-0.01038145979345595,-0.0035971494368932655,-0.0062913632348664235,-0.006189247727815705,-0.005999929084795408,-0.010483575300506668,-0.01038145979345595
2024-03-15,0.0021246297126671365,0.002036476530723394,0.002138592037774112,0.0012848259098272585,0.001229373665358277,0.001331489172408995,0.002124629027483671,0.002036476530723394,0.002138592037774112
2024-03-18,-0.019993319843341628,-0.023702814498144334,-0.02339643669319702,-0.012088667670968167,-0.014318666477935628,-0.014012288672988316,-0.01999315284157921,-0.023702814498144,-0.023396436693196687
2024-03-19,0.0010185444106703967,3.083623139624436e-05,0.0001329517384469625,0.0006262252641194843,3.328208939704346e-05,0.00013539759644776161,0.001018588017925981,3.083623139602231e-05,0.00013295173844674046
2024-03-20,0.008533137045528605,0.013628367815437999,0.013730483322488718,0.005718647498207607,0.008892903750994748,0.008995019258045467,0.008532880897395234,0.013628367815438221,0.01373048332248894
2024-03-21,-0.010432652383072227,-0.008438979854500232,-0.008336864347449513,-0.006816958595146305,-0.005515540012909517,-0.005413424505858799,-0.01043275513866282,-0.008438979854500787,-0.008336864347450068
2024-03-22,0.006818918592781387,0.0059062833784867845,0.0060083988855375026,0.004443176307162178,0.003849453580624526,0.003951569087675244,0.006818958249100948,0.0059062833784867845,0.0060083988855375026
2024-03-25,-0.008492376383572142,-0.012201708334699869,-0.011895330529752557,-0.005511334543767066,-0.007926929131357353,-0.007620551326410041,-0.008492209752083202,-0.012201708334700535,-0.011895330529753223
2024-03-26,0.010232872222551315,0.013045720090590825,0.013147835597641544,0.006649067837998679,0.008479479232931604,0.008581594739982323,0.010232728998959884,0.013045720090591047,0.013147835597641766
2024-03-27,-0.008597736770671771,-0.007953037849436432,-0.007850922342385713,-0.005589379770294722,-0.005168917528918429,-0.005066802021867711,-0.008597773357939209,-0.007953037849436432,-0.007850922342385713
2024-03-28,0.013639105821028563,0.01959738572691153,0.019699501233962247,0.008857116879895655,0.012736777772621196,0.012838893279671915,0.013638809137105135,0.019597385726911307,0.019699501233962025
2024-04-02,0.02010019219349224,0.022015832578503283,0.022526514400173392,0.013191929052420948,0.014442389163375726,0.014953070985045835,0.02010007412953274,0.022015832578503505,0.022526514400173614
2024-04-03,-0.0027028190616718017,0.002771688902740185,0.0028738044097909032,-0.0016665643985693812,0.0018990516825140606,0.0020011671895647787,-0.002703089761314059,0.002771688902740185,0.0028738044097909032
2024-04-04,0.012201640143592263,0.015879113505643003,0.01598122901269372,0.007934056130384892,0.01032803184773093,0.01043014735478165,0.012201457692849749,0.01587911350564278,0.0159812290126935
2024-04-05,0.024427027021116876,0.026320402543587394,0.02642251805063811,0.015887878182501147,0.017135769441226998,0.017237884948277715,0.024426931056219292,0.026320402543587616,0.026422518050638333
2024-04-08,0.017690647269483994,0.036788883890806964,0.03709526169575428,0.012891581829892695,0.02633149478653178,0.026637872591479095,0.017689715943236095,0.03678888389080674,0.037095261695754056
2024-04-09,0.009672729729808482,0.017363490897389786,0.017465606404440503,0.006769583569639526,0.012165687334926874,0.012267802841977593,0.009672362829871828,0.017363490897389342,0.01746560640444006
2024-04-10,0.012313858049746607,0.015204737342165682,0.015306852849216401,0.00863861879480221,0.010672225566840029,0.010774341073890747,0.012313718224900017,0.015204737342165904,0.015306852849216623
2024-04-11,-0.01622650514538926,-0.016426246042464645,-0.016324130535413928,-0.011367045776783713,-0.011507064472583066,-0.011404948965532347,-0.016226500598198856,-0.016426246042464867,-0.01632413053541415
2024-04-12,-0.002508104470842265,-0.003008111730252919,-0.0029059962232022007,-0.001744296634409337,-0.002094843608349631,-0.001992728101298913,-0.002508085936047344,-0.0030081117302524748,-0.0029059962232017567
2024-04-15,0.0015382281890401472,-0.006595445964262826,-0.006289068159315514,0.0010792461678863496,-0.004629570682107965,-0.004323192877160653,0.0015385929492472972,-0.006595445964262382,-0.00628906815931507
2024-04-16,0.014302895748687705,-0.0021794597598796235,-0.0020773442528289054,0.010120853681290787,-0.0014780732393172265,-0.0013759577322665084,0.014303665107305186,-0.0021794597598795125,-0.0020773442528287944
2024-04-17,0.0020914243772245378,0.006861289384718336,0.006963404891769054,0.0014677151905395647,0.004814234909341772,0.00491635041639249,0.0020911917357195886,0.006861289384718114,0.006963404891768832
2024-04-18,0.0024577466149672267,0.002169311056012732,0.00227142656306345,0.0017247561799300648,0.0015219988272191813,0.0016241143342698994,0.002457755468780687,0.002169311056012954,0.002271426563063672
2024-04-19,0.012899563611040277,0.014565390537396057,0.014667506044446776,0.009049214190189225,0.010233469409659442,0.010335584916710161,0.012899479583844853,0.014565390537395613,0.014667506044446332
2024-04-22,-0.020091398681565287,-0.020215475351622783,-0.01990909754667547,-0.013377045289672984,-0.013443399063596219,-0.013137021258648907,-0.020091407330725453,-0.020215475351622672,-0.01990909754667536
2024-04-23,-0.01643308012743072,-0.012784503769934534,-0.012682388262883815,-0.01070085631289297,-0.008324358129286528,-0.00822224262223581,-0.01643325804416429,-0.01278450376993409,-0.01268238826288337
2024-04-24,0.029910031848726648,0.03286567860927106,0.03296779411632178,0.019497507250240353,0.021425102444293218,0.021527217951343935,0.029909887343618324,0.03286567860927084,0.03296779411632156
2024-04-25,-0.007777855659970689,-0.010025966663738643,-0.009923851156687924,-0.005160007073686135,-0.006893840105352292,-0.006791724598301574,-0.007777754552724669,-0.010025966663738754,-0.009923851156688035
2024-04-26,0.013872853645702676,0.01961348819027445,0.019715603697325168,0.009237789604443325,0.01304322196418953,0.013145337471240248,0.013872577776117723,0.01961348819027445,0.019715603697325168
2024-04-29,0.005401773764761586,0.013309494026902223,0.013615871831849535,0.00306931914058306,0.008551970459654544,0.008858348264601856,0.005401388183261302,0.01330949402690178,0.013615871831849091
2024-04-30,0.005265534880332323,0.0034842313402402595,0.0035863468472909776,0.0037031285012979476,0.0024546725940365636,0.0025567881010872817,0.00526561306160056,0.0034842313402404816,0.0035863468472911997
2024-05-01,0.003597633364867514,0.004477051278347108,0.004579166785397826,0.0025180660899293272,0.0031349640317767406,0.0032370795388274587,0.003597587588811013,0.004477051278347108,0.004579166785397826
2024-05-02,-0.0008575765731386742,0.0030565924686355743,0.0031587079756862924,-0.0006001059434368461,0.002146872698871513,0.002248988205922231,-0.0008577636980771075,0.003056592468635352,0.0031587079756860703
2024-05-03,0.0016796592751333606,0.008219271223993603,0.008321386731044322,0.001166912631082484,0.005756989230945172,0.0058591047379958905,0.001679351064649115,0.008219271223993603,0.008321386731044322
2024-05-07,-0.025202124514034585,-0.0167999139305238,-0.01639138933260087,-0.017664116018511256,-0.011763788547403542,-0.01135526394948061,-0.025202530679920288,-0.016799913930524133,-0.016391389332601203
2024-05-08,0.007343930906257956,0.007524445740562244,0.007626561247612962,0.0051489232334549495,0.0052757914305544855,0.0053779069376052036,0.007343917991083471,0.0075244457405618,0.007626561247612518
2024-05-09,0.012854129163669903,0.01822630476932466,0.01832842027637538,0.00899674778120696,0.012766040547174924,0.012868156054225643,0.012853879079283592,0.018226304769325328,0.018328420276376045
2024-05-10,0.008470165684155484,0.018671742821893798,0.018773858328944515,0.005918176417606835,0.013077243729397921,0.01317935923644864,0.008469697539026155,0.018671742821893576,0.018773858328944293
2024-05-13,-0.007432021876338846,-0.005827194638244949,-0.005520816833297637,-0.005221756960783308,-0.0040955781361178955,-0.0037892003311705835,-0.007432107825721013,-0.005827194638245504,-0.005520816833298192
2024-05-14,-0.027509189281482826,-0.02591498175977344,-0.02581286625272272,-0.019383244111012665,-0.018264247138055936,-0.01816213163100522,-0.02750926542181431,-0.025914981759773328,-0.02581286625272261
2024-05-15,-0.004664331361172391,-0.003977476844829711,-0.003875361337778993,-0.003246955950882313,-0.002763684546509185,-0.002661569039458467,-0.004664366714523083,-0.003977476844829711,-0.003875361337778993
2024-05-16,-0.006744431906672399,-0.006993109593255356,-0.006890994086204638,-0.0047253984299383545,-0.004899770168889842,-0.004797654661839124,-0.006744425344471838,-0.006993109593255578,-0.00689099408620486
2024-05-17,-0.0018153822871689318,0.0014869755910777186,0.0015890910981284367,-0.0012716648304444966,0.0010459815333529214,0.0011480970404036395,-0.001815534741992142,0.0014869755910777186,0.0015890910981284367
2024-05-20,0.015089996647540627,0.024460537724330253,0.024766915529277567,0.010557732021278854,0.017134965018669554,0.017441342823616868,0.015089564778349995,0.024460537724330253,0.024766915529277567
2024-05-21,0.0068035108971700176,0.00957791854311832,0.00968003405016904,0.004765415378900961,0.006715472044693946,0.006817587551744664,0.006803383751848413,0.00957791854311832,0.00968003405016904
2024-05-22,0.0049127814922115265,0.0007395511247371448,0.0008416666317878629,0.003445199566377455,0.0005184761027020894,0.0006205916097528075,0.004912960923570298,0.0007395511247373669,0.000841666631788085
2024-05-23,0.016464145373920713,0.016428436730367233,0.01653055223741795,0.011529930005198752,0.011504555413066527,0.011606670920117246,0.016464142435122398,0.01642843673036701,0.01653055223741773
2024-05-24,0.007314014215783038,0.01186646365925373,0.01196857916630445,0.005115744229481134,0.008335294056566996,0.008437409563617715,0.007313808244348241,0.01186646365925373,0.01196857916630445
2024-05-28,-0.01599752114624453,-0.01473610111197352,-0.014327576514050588,-0.011166967387602478,-0.010284367000018646,-0.009875842402095714,-0.015997594701400053,-0.01473610111197352,-0.014327576514050588
2024-05-29,-0.003492955345247739,-0.014308164957094053,-0.014206049450043334,-0.002429109217572445,-0.010025411664746879,-0.00992329615769616,-0.003492484258061479,-0.014308164957093831,-0.014206049450043112
2024-05-30,-0.014230256733040014,-0.010643844624769165,-0.010541729117718446,-0.009978060251391474,-0.007457234584584108,-0.00735511907753339,-0.014230420685280576,-0.010643844624769498,-0.010541729117718779
2024-05-31,0.005831716026616585,0.010677812168772423,0.010779927675823142,0.004073109326425461,0.007475152128126358,0.007577267635177076,0.005831496890706278,0.01067781216877309,0.010779927675823808
2024-06-03,-0.01730146380262232,-0.015689056892571454,-0.01538267908762414,-0.012103542638256859,-0.010971292542858625,-0.010664914737911313,-0.017301548359271557,-0.015689056892571676,-0.015382679087624362
2024-06-04,0.015971707370610266,0.003957327962590104,0.004059443469640822,0.011185058881662657,0.0027499550542323973,0.0028520705612831154,0.015972231312667895,0.003957327962589438,0.004059443469640156
2024-06-05,-0.002258980163808655,0.000835398521341099,0.0009375140283918171,-0.0013710702210887327,0.0007932770684215022,0.0008953925754722203,-0.0022591224515873254,0.000835398521341321,0.0009375140283920391
2024-06-06,-0.002782661657998009,-0.005483574329128907,-0.005381458822078189,-0.0016153509995349147,-0.0034509013695037368,-0.0033487858624530187,-0.0027825463445392273,-0.005483574329128685,-0.005381458822077967
2024-06-07,0.0007757811142693471,-0.0050983362449873145,-0.004996220737936596,0.0005543895766970675,-0.0035715163403350044,-0.0034694008332842863,0.0007760378960660619,-0.0050983362449876475,-0.0049962207379369294
2024-06-10,-0.008384390804115793,-0.012219272308008856,-0.011912894503061544,-0.005884717982388321,-0.008578057445457988,-0.008271679640510676,-0.00838423291853474,-0.012219272308008856,-0.011912894503061544
2024-06-11,-0.010174452284240187,-0.024166084775808585,-0.024063969268757868,-0.006230118084731506,-0.016591898008215557,-0.01648978250116484,-0.010173828586419464,-0.02416608477580814,-0.024063969268757424
2024-06-12,-0.00636076743717684,0.0013171213719071232,0.0014192368789578413,-0.004149016081149481,0.001390979778298415,0.001493095285349133,-0.006361121713085005,0.0013171213719071232,0.0014192368789578413
2024-06-13,-0.006005941347556942,-0.018669817272263547,-0.01856770176521283,-0.004175694126484775,-0.013093444072530295,-0.012991328565479576,-0.006005373742313358,-0.018669817272263658,-0.01856770176521294
2024-06-14,0.015253772361457307,0.009465919265924468,0.009568034772975187,0.011686079820612205,0.007276952932293942,0.00737906843934466,0.015254032540919726,0.009465919265924468,0.009568034772975187
2024-06-17,0.005607176518308554,0.00031730492792185613,0.0006236827328691685,0.0038106171848281134,9.482218553184948e-05,0.0004011999904791619,0.005607405867158022,0.00031730492792185613,0.0006236827328691685
2024-06-18,-0.0075464626382505395,-0.00326943132778276,-0.0031673158207320418,-0.005292416276918677,-0.0022931884071050986,-0.0021910729000543805,-0.007546665183454038,-0.0032694313277820937,-0.0031673158207313756
2024-06-19,0.006724293057154718,0.006468538051774528,0.006570653558825246,0.004738791285908817,0.004559130754496018,0.0046612462615467365,0.006724300132335603,0.006468538051774528,0.006570653558825246
2024-06-20,-0.004137140045955445,-0.00580985115727414,-0.005707735650223422,-0.0030016466791094043,-0.004230755616077411,-0.004128640109026693,-0.004137067708073094,-0.005809851157274251,-0.005707735650223533
2024-06-21,0.0036929137078951513,0.006964891421841343,0.007067006928892061,0.0027652690911297295,0.005227973217523915,0.005330088724574633,0.0036927580607488686,0.006964891421841121,0.007067006928891839
2024-06-24,-0.00827144393046264,-0.011554968245351805,-0.011248590440404493,-0.006194093386500676,-0.008667288136755836,-0.008360910331808524,-0.008271307056341715,-0.011554968245351805,-0.011248590440404493
2024-06-25,-0.0050826279853352085,-0.0076805021183843055,-0.007578386611333587,-0.0038133258041900264,-0.005768215994983642,-0.0056661004879329235,-0.005082512900349889,-0.007680502118383861,-0.007578386611333143
2024-06-26,-0.028410064459678197,-0.035683810995306126,-0.035581695488255405,-0.021498524501885496,-0.026981570642136878,-0.02687945513508616,-0.02843959621829173,-0.03568381099530568,-0.03558169548825496
2024-06-27,0.0035172267190484163,0.0056450002497726885,0.005747115756823407,0.0026332041418168917,0.0042358155223520015,0.00433793102940272,0.0026945375800668803,0.004223823016547143,0.004325938523597861
2024-06-28,-0.014491478959615556,-0.01484744002309765,-0.014745324516046932,-0.010870565103901941,-0.011138467831155211,-0.011036352324104493,-0.011843219039682662,-0.01214451035175043,-0.012042394844699711
2024-07-01,0.004793384084647245,0.005543649594524179,0.005850027399471491,0.0033380212203819593,0.0038987808586744984,0.004205158663621811,0.003430868619195282,0.00400763185573687,0.004314009660684182
2024-07-02,-0.007854526098246328,-0.012790730205101101,-0.012688614698050382,-0.005525244117667527,-0.008995042419091518,-0.0088929269120408,-0.005699286561965722,-0.00944012592990459,-0.00933801042285387
2024-07-03,0.00441524386780312,0.010297596998254529,0.010399712505305247,0.0030858925060996967,0.007217165770000786,0.007319281277051504,0.002980071229605974,0.007086968070665475,0.007189083577716193
2024-07-04,0.0022057849097734117,0.007917347427309014,0.008019462934359733,0.0015395573298289111,0.005552639047389815,0.005654754554440533,0.0017002320677905747,0.005871831854781825,0.005973947361832543
2024-07-05,0.010998693907884105,0.02076724261816368,0.0208693581252144,0.007687481483641179,0.014553611315297895,0.014655726822348614,0.008753220440910203,0.01632314254552539,0.01642525805257611
2024-07-08,0.0013011612990159183,0.007569091890604772,0.007875469695552084,0.0009076067510374042,0.005311732121415934,0.005618109926363246,0.0009817132834633036,0.006609357017948335,0.006915734822895647
2024-07-09,-0.0004437300366161301,-0.0029553096288151533,-0.002853194121764435,-0.0003043659965126233,-0.0020680941739471244,-0.0019659786668964063,-0.00046171412860029903,-0.002908077666363998,-0.00280596215931328
2024-07-10,0.024410392803533743,0.02307333205297427,0.023175447560024987,0.017104640250938274,0.01616560689525773,0.01626772240230845,0.022969638896598976,0.021699335959268682,0.0218014514663194
2024-07-11,0.010030231809419643,0.016336800621182732,0.01643891612823345,0.007029008204663567,0.011459624724960678,0.011561740232011397,0.009983630380953512,0.01616237561685999,0.016264491123910707
2024-07-12,0.0012684757983298933,0.00726758278939946,0.007369698296450178,0.0009079094275221689,0.005124167278307254,0.005226282785357972,0.0012683459646536388,0.007268682582765615,0.007370798089816333
2024-07-15,-0.03080778233216197,-0.031873959280628486,-0.03156758147568117,-0.021580591200809573,-0.022326630953116003,-0.02202025314816869,-0.030815247350797437,-0.03188158063760467,-0.031575202832657356
2024-07-16,0.012449215133203406,0.0158319076943633,0.015934023201414016,0.008707311005849094,0.011090872049988628,0.011192987557039347,0.012452470415592165,0.015835880074845186,0.015937995581895903
2024-07-17,-0.00028247119688540323,0.003282272688560103,0.0033843881956108213,-0.0002021577504218719,0.0023040737678329563,0.0024061892748836744,-0.00028239263888663046,0.003283103186150357,0.0033852186932010753
2024-07-18,-0.020653466426959755,-0.020689400300626683,-0.020587284793575966,-0.014531506858053489,-0.014556268500361706,-0.014454152993310987,-0.02065851483408576,-0.02069443518589861,-0.020592319678847892
2024-07-19,-0.00034840771298516593,-0.006239934613148393,-0.006137819106097675,-0.0002282280210337273,-0.0043723530877771396,-0.0042702375807264215,-0.0003487575749669958,-0.006241467256430347,-0.006139351749379629
2024-07-22,-0.011330655280015534,-0.013588070559624256,-0.013281692754676944,-0.007945694348119536,-0.009531673821741317,-0.009225296016794005,-0.011161670298128423,-0.013367467598895023,-0.013061089793947711
2024-07-23,-0.0075455150012788685,-0.013308801762487025,-0.013206686255436306,-0.005289747902040065,-0.009339852577723044,-0.009237737070672325,-0.007612558432211314,-0.012751075997260523,-0.012648960490209804
2024-07-24,0.020677826856688508,0.015852658441582932,0.01595477394863365,0.014515097670555921,0.011122316737588596,0.011224432244639315,0.017247933040370977,0.013354986567724632,0.013457102074775351
2024-07-25,0.007623804004721513,0.0004413582899388838,0.000543473796989602,0.005358537823633602,0.0003086933182691346,0.00041080882531985274,0.007249359259728139,0.000747007157984844,0.0008491226650355621
2024-07-26,0.002146519203597874,0.005930062902799768,0.006032178409850486,0.0015060294313999911,0.004164318213608772,0.0042664337206594904,0.0019722778207031944,0.005443233444095838,0.005545348951146556
2024-07-29,-0.005523015326353131,-0.010876303755600404,-0.010569925950653092,-0.003873241078524381,-0.007633586001921834,-0.007327208196974522,-0.005159736385322855,-0.010330135067066438,-0.010023757262119126
