variant,Date,cash_gbp,stock_value_gbp,dividend_reserve_gbp,equity_gbp,dividends_accrued_gbp,cost_gbp,positions,pending_exits,stale_positions,stale_value_gbp,cash_interest_gbp,equity_return
Original,2025-03-17,141.47704106128413,10759.980762051911,129.61270803989748,11031.070511153093,0.0,10.004306645338827,13,0,0,0.0,0.007273758569027569,0.028609979317971934
Original,2025-03-18,19.584076787819676,10844.284837257104,129.61270803989748,10993.481622084822,0.0,8.604296922028405,13,0,0,0.0,0.014446999784008301,-0.0034075468042984447
Original,2025-03-19,1.2505552149377763e-12,10806.993397275022,129.61270803989748,10936.606105314922,0.0,11.900973695179578,13,0,0,0.0,0.001999837931308406,-0.005173567276052227
Original,2025-03-20,12.110221687744229,10865.44754277118,129.61270803989748,11007.170472498823,0.0,6.336860892454974,14,0,0,0.0,1.2770107986829086e-16,0.006452126601652841
Original,2025-03-21,0.0,10841.762708653083,129.61270803989748,10971.375416692981,0.0,4.890249813745039,14,0,0,0.0,0.0012366414281406058,-0.0032519761454840035
Original,2025-03-24,1.1368683772161603e-12,10639.898328188352,129.61270803989748,10769.511036228252,0.0,9.571307216198752,14,0,0,0.0,0.0,-0.018399186318753813
Original,2025-03-25,90.31828262044885,10824.232291409595,129.61270803989748,11044.163282069941,0.0,4.839786489405843,14,0,0,0.0,1.160918907893553e-16,0.02550275912413924
Original,2025-03-26,36.69782287480161,10830.8551343075,129.61270803989748,10997.1656652222,0.0,6.585185357984783,14,0,0,0.0,0.0092228972257372,-0.004255425752717978
Original,2025-03-27,0.0,10858.546909487235,129.61270803989748,10988.159617527133,0.0,4.950434439142548,14,0,0,0.0,0.0037474167905178096,-0.0008189426229657792
Original,2025-03-28,10.149052457199446,11224.726065998391,129.61270803989748,11364.48782649549,0.0,6.400538789512764,14,0,0,0.0,0.0,0.03424852041356208
Original,2025-03-31,89.55936089687735,10940.793808292325,129.61270803989748,11159.9658772291,0.0,5.457418936643497,14,0,0,0.0,0.0031094444141318935,-0.0179965830742993
Original,2025-04-01,0.0,11052.015084361376,129.61270803989748,11181.627792401274,0.0,8.506059763578316,14,0,0,0.0,0.009145399549122891,0.001941037760372799
Original,2025-04-02,0.0,10921.821017940625,129.61270803989748,11051.433725980523,0.0,6.649730793855663,14,0,0,0.0,0.0,-0.011643570045251073
Original,2025-04-03,0.0,10882.793234768182,129.61270803989748,11012.40594280808,0.0,6.427229714897923,14,0,0,0.0,0.0,-0.0035314678746789507
Original,2025-04-04,5.684341886080801e-13,10086.512356515712,129.61270803989748,10216.12506455561,0.0,7.958988892873564,14,0,0,0.0,0.0,-0.07230762127621171
Original,2025-04-07,0.0,10170.163819016872,129.61270803989748,10299.77652705677,0.0,7.44421418608143,14,0,0,0.0,1.7415561896275017e-16,0.008188179174840604
Original,2025-04-08,95.25467131539858,10463.124475992161,129.61270803989748,10687.991855347458,0.0,5.519442815571862,15,0,0,0.0,0.0,0.03769162634459833
Original,2025-04-09,0.0,10148.004338320943,129.61270803989748,10277.617046360841,0.0,3.31406296049428,15,0,0,0.0,0.009726979060321423,-0.038395875908278865
Original,2025-04-10,632.628988039012,10024.36396506365,129.61270803989748,10786.605661142561,0.0,7.50333538949822,15,0,0,0.0,0.0,0.049523991065802964
Original,2025-04-11,2.6290081223123707e-13,10533.819221559026,129.61270803989748,10663.431929598924,0.0,4.872801169590385,15,0,0,0.0,0.06460122988858642,-0.011419137346176944
Original,2025-04-14,5.684341886080801e-13,10249.486192480115,129.61270803989748,10379.098900520014,0.0,4.455380878204159,15,0,0,0.0,8.054697377027195e-17,-0.02666430760341576
Original,2025-04-15,3.552713678800501e-13,10809.15672972399,129.61270803989748,10938.769437763889,0.0,7.423005134779961,15,0,0,0.0,5.804594539467765e-17,0.0539228446137876
Original,2025-04-16,0.0,10750.388739247195,129.61270803989748,10880.001447287093,0.0,9.061579341580165,15,0,0,0.0,3.6278715871673537e-17,-0.005372449873009555
Original,2025-04-17,68.21860609246232,10832.26662028585,129.61270803989748,11030.097934418212,0.0,4.513755035782184,15,0,0,0.0,0.0,0.013795631173242562
Original,2025-04-22,7.958078640513122e-13,10837.958272010495,129.61270803989748,10967.570980050394,0.0,8.975614227019976,15,0,0,0.0,0.034838002031094294,-0.005668757860500029
Original,2025-04-23,17.70881721252954,11292.431195687062,129.61270803989748,11439.75272093949,0.0,4.676945636318514,15,0,0,0.0,8.126432355254873e-17,0.04305253567521716
Original,2025-04-24,59.27900154854402,11100.917225390804,129.61270803989748,11289.808934979246,0.0,7.949977700192564,15,0,0,0.0,0.001808344848925939,-0.013107257614562329
Original,2025-04-25,29.172436639703392,11294.348678800981,129.61270803989748,11453.133823480583,0.0,4.802200784600295,15,0,0,0.0,0.006053305300589879,0.014466576843059409
Original,2025-04-28,71.20413284972241,11282.006280304264,129.61270803989748,11482.823121193884,0.0,7.699446374428676,15,0,0,0.0,0.008937787102636876,0.0025922422780422227
Original,2025-04-29,3.410605131648481e-13,11384.407787714348,129.61270803989748,11514.020495754246,0.0,4.788587967663915,15,0,0,0.0,0.007271046130056101,0.002716873214112514
Original,2025-04-30,108.63647210455281,11563.936854741263,129.61270803989748,11802.186034885714,0.0,7.6556380008257205,14,0,0,0.0,3.4827567236806596e-17,0.025027360272437127
Original,2025-05-01,72.8565017795429,11787.966886884366,129.61270803989748,11990.436096703806,0.0,6.838057009714376,14,0,0,0.0,0.011093468433157607,0.015950440135552135
Original,2025-05-02,51.273340478625826,11942.919986921639,129.61270803989748,12123.806035440162,0.0,5.374266914138692,14,0,0,0.0,0.007439778621159572,0.011123026523865986
Original,2025-05-06,5.229594535194337e-12,12283.333376808278,129.61270803989748,12412.946084848181,0.0,6.341051941816029,15,0,0,0.0,0.020946420803196204,0.023848950450280126
Original,2025-05-07,0.0,12363.979661824495,129.61270803989748,12493.592369864393,0.0,10.117195254387559,14,0,0,0.0,5.340226976310345e-16,0.006496949593187473
Original,2025-05-08,8.899547765395255e-13,12209.611241450508,142.98788525509607,12352.599126705603,13.375177215198587,10.737362423777741,14,0,0,0.0,0.0,-0.01128524438646461
Original,2025-05-09,40.482343516562764,12338.782782894443,142.98788525509607,12522.253011666102,0.0,15.885384940386254,14,0,0,0.0,9.087818325854221e-17,0.01373426622367413
Original,2025-05-12,0.7213593687744453,12417.934922699786,142.98788525509607,12561.644167323655,0.0,10.78504966538571,14,0,0,0.0,0.012402891545727563,0.0031456923622974475
