Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?
2009-01-02,15.875,16.1225,15.875,16.135,12.757681570142307,31458,0.0,0.0,0.0,True
2009-01-05,16.53,16.53,16.38,16.5675,13.099650483142266,23923,0.0,0.0,0.0,True
2009-01-06,16.7,16.927500000000002,16.7,16.575,13.10558273319065,124365,0.0,0.0,0.0,True
2009-01-07,16.3,16.3,15.6,15.6,12.334666955576008,110884,0.0,0.0,0.0,True
2009-01-08,15.33,15.422500000000001,15.012500000000001,15.185,12.006532541220965,24233,0.0,0.0,0.0,True
2009-01-09,15.0425,15.0725,15.0,14.9075,11.787114760887638,61584,0.0,0.0,0.0,True
2009-01-12,14.975,15.0525,14.8,14.6775,11.605259511809999,23729,0.0,0.0,0.0,True
2009-01-13,14.7675,15.06,14.6525,15.040000000000001,11.89187978681971,79758,0.0,0.0,0.0,True
2009-01-14,15.040000000000001,15.040000000000001,14.25,14.3975,11.383863992266281,41459,0.0,0.0,0.0,True
2009-01-15,14.182500000000001,14.2975,13.99,13.99,11.06166763345633,25589,0.0,0.0,0.0,True
2009-01-16,14.44,14.450000000000001,14.25,14.22,11.243523850116752,15707,0.0,0.0,0.0,True
2009-01-19,14.725,14.725,14.4125,14.415000000000001,11.397705263990666,67322,0.0,0.0,0.0,True
2009-01-20,14.9375,14.9375,14.565,14.615,11.555843123868154,47047,0.0,0.0,0.0,True
2009-01-21,14.7475,14.805,14.515,14.6125,11.553863449492193,26575,0.0,0.0,0.0,True
2009-01-22,14.6125,14.625,14.55,14.44,11.417473947849524,9960,0.0,0.0,0.0,True
2009-01-23,14.3275,14.7225,14.3275,14.625,11.563750210378583,14392,0.0,0.0,0.0,True
2009-01-26,14.7825,15.01,14.68,14.965,11.832580508322609,57468,0.0,0.0,0.0,True
2009-01-27,14.85,14.85,14.700000000000001,14.76,11.670491040355481,68643,0.0,0.0,0.0,True
2009-01-28,15.0975,15.102500000000001,14.98,15.0975,11.937347469420258,120446,0.0,0.0,0.0,True
2009-01-29,14.967500000000001,14.977500000000001,14.700000000000001,14.7775,11.684327474165954,67147,0.0,0.0,0.0,True
2009-01-30,14.6225,14.6225,14.307500000000001,14.32,11.322591812472705,24955,0.0,0.0,0.0,True
2009-02-02,14.4375,14.4475,14.255,14.4175,11.399683003201057,72621,0.0,0.0,0.0,True
2009-02-03,14.5,14.505,14.34,14.385,11.373986907207728,122475,0.0,0.0,0.0,True
2009-02-04,14.6,14.8275,14.58,14.775,11.682350702538349,167498,0.0,0.0,0.0,True
2009-02-05,14.6775,14.6775,14.26,14.620000000000001,11.559794731957798,104006,0.0,0.0,0.0,True
2009-02-06,14.86,15.200000000000001,14.86,15.1675,11.992692237079352,140924,0.0,0.0,0.0,True
2009-02-09,14.9875,15.2675,14.9875,15.205,12.022342843910684,50842,0.0,0.0,0.0,True
2009-02-10,13.5,15.255,13.5,14.950000000000001,11.820719878556963,275403,0.0,0.0,0.0,True
2009-02-11,15.1225,15.370000000000001,15.0825,15.3125,12.107343056315038,80805,0.0,0.0,0.0,True
2009-02-12,15.0425,15.1,14.8725,14.9625,11.83060470427779,18607,0.0,0.0,0.0,True
2009-02-13,15.0525,15.225,15.035,15.18,12.002578030382965,185721,0.0,0.0,0.0,True
2009-02-16,15.1575,15.1575,15.02,15.0225,11.878043353009241,3455,0.0,0.0,0.0,True
2009-02-17,14.7225,14.7225,14.24,14.275,11.287007988010203,89336,0.0,0.0,0.0,True
2009-02-18,14.245000000000001,14.3925,14.092500000000001,14.2675,11.281081543458512,137799,0.0,0.0,0.0,True
2009-02-19,14.35,14.42,14.307500000000001,14.290000000000001,11.298868617775847,82553,0.0,0.0,0.0,True
2009-02-20,13.92,13.92,13.69,13.6675,10.806667963826053,85409,0.0,0.0,0.0,True
2009-02-23,14.0725,14.0725,13.47,13.4725,10.652488485117717,53115,0.0,0.0,0.0,True
2009-02-24,13.47,13.557500000000001,13.43,13.55,10.713762600076851,85632,0.0,0.0,0.0,True
2009-02-25,13.655000000000001,13.9275,13.595,13.842500000000001,10.94503520467912,115956,0.0,0.0,0.0,True
2009-02-26,14.0,14.040000000000001,13.9075,13.9575,11.035968634714642,36166,0.0,0.0,0.0,True
