Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?
2017-01-09,17.46010009765625,17.46010009765625,17.46010009765625,17.46010009765625,17.46010009765625,0,0.0,0.0,0.0,False
2017-01-10,17.564599609375,17.564599609375,17.564599609375,17.564599609375,17.564599609375,0,0.0,0.0,0.0,False
2017-01-11,17.636700439453126,17.636700439453126,17.636700439453126,17.636700439453126,17.636700439453126,0,0.0,0.0,0.0,False
2017-01-12,17.894599609375,17.894599609375,17.894599609375,17.894599609375,17.894599609375,0,0.0,0.0,0.0,False
2017-01-13,17.906600341796874,17.906600341796874,17.906600341796874,17.906600341796874,17.906600341796874,0,0.0,0.0,0.0,False
2017-01-16,,,,,,0,0.0,0.0,0.0,False
2017-01-17,17.988199462890627,17.988199462890627,17.988199462890627,17.988199462890627,17.988199462890627,0,0.0,0.0,0.0,False
2017-01-18,17.87449951171875,17.87449951171875,17.87449951171875,17.87449951171875,17.87449951171875,0,0.0,0.0,0.0,False
2017-01-19,17.828900146484376,17.828900146484376,17.828900146484376,17.828900146484376,17.828900146484376,0,0.0,0.0,0.0,False
2017-01-20,17.873499755859374,17.873499755859374,17.873499755859374,17.873499755859374,17.873499755859374,0,0.0,0.0,0.0,False
2017-01-23,17.91780029296875,17.91780029296875,17.91780029296875,17.91780029296875,17.91780029296875,0,0.0,0.0,0.0,False
2017-01-24,17.949300537109377,17.949300537109377,17.949300537109377,17.949300537109377,17.949300537109377,0,0.0,0.0,0.0,False
2017-01-25,17.87219970703125,17.87219970703125,17.87219970703125,17.87219970703125,17.87219970703125,0,0.0,0.0,0.0,False
2017-01-26,17.8525,17.8525,17.8525,17.8525,17.8525,0,0.0,0.0,0.0,False
2017-01-27,17.794000244140626,17.794000244140626,17.794000244140626,17.794000244140626,17.794000244140626,0,0.0,0.0,0.0,False
2017-01-30,17.601800537109376,17.601800537109376,17.601800537109376,17.601800537109376,17.601800537109376,0,0.0,0.0,0.0,False
2017-01-31,17.715799560546877,17.715799560546877,17.715799560546877,17.715799560546877,17.715799560546877,0,0.0,0.0,0.0,False
2017-02-01,17.907900390625,17.907900390625,17.907900390625,17.907900390625,17.907900390625,0,0.0,0.0,0.0,False
2017-02-02,17.879300537109376,17.879300537109376,17.879300537109376,17.879300537109376,17.879300537109376,0,0.0,0.0,0.0,False
2017-02-03,17.7872998046875,17.7872998046875,17.7872998046875,17.7872998046875,17.7872998046875,0,0.0,0.0,0.0,False
2017-02-06,17.763900146484374,17.763900146484374,17.763900146484374,17.763900146484374,17.763900146484374,0,0.0,0.0,0.0,False
2017-02-07,17.7702001953125,17.7702001953125,17.7702001953125,17.7702001953125,17.7702001953125,0,0.0,0.0,0.0,False
2017-02-08,17.882700195312502,17.882700195312502,17.882700195312502,17.882700195312502,17.882700195312502,0,0.0,0.0,0.0,False
2017-02-09,17.9047998046875,17.9047998046875,17.9047998046875,17.9047998046875,17.9047998046875,0,0.0,0.0,0.0,False
2017-02-10,18.073199462890624,18.073199462890624,18.073199462890624,18.073199462890624,18.073199462890624,0,0.0,0.0,0.0,False
2017-02-13,17.92739990234375,17.92739990234375,17.92739990234375,17.92739990234375,17.92739990234375,0,0.0,0.0,0.0,False
2017-02-14,17.925,17.925,17.925,17.925,17.925,0,0.0,0.0,0.0,False
2017-02-15,18.003399658203126,18.003399658203126,18.003399658203126,18.003399658203126,18.003399658203126,0,0.0,0.0,0.0,False
2017-02-16,17.8956005859375,17.8956005859375,17.8956005859375,17.8956005859375,17.8956005859375,0,0.0,0.0,0.0,False
2017-02-17,17.821600341796877,17.821600341796877,17.821600341796877,17.821600341796877,17.821600341796877,0,0.0,0.0,0.0,False
2017-02-20,,,,,,0,0.0,0.0,0.0,False
2017-02-21,17.771400146484375,17.771400146484375,17.771400146484375,17.771400146484375,17.771400146484375,0,0.0,0.0,0.0,False
2017-02-22,17.708599853515626,17.708599853515626,17.708599853515626,17.708599853515626,17.708599853515626,0,0.0,0.0,0.0,False
2017-02-23,17.6725,17.6725,17.6725,17.6725,17.6725,0,0.0,0.0,0.0,False
2017-02-24,17.695400390625,17.695400390625,17.695400390625,17.695400390625,17.695400390625,0,0.0,0.0,0.0,False
2017-02-27,17.61739990234375,17.61739990234375,17.61739990234375,17.61739990234375,17.61739990234375,0,0.0,0.0,0.0,False
2017-02-28,17.7468994140625,17.7468994140625,17.7468994140625,17.7468994140625,17.7468994140625,0,0.0,0.0,0.0,False
2017-03-01,17.8643994140625,17.8643994140625,17.8643994140625,17.8643994140625,17.8643994140625,0,0.0,0.0,0.0,False
2017-03-02,17.593800048828125,17.593800048828125,17.593800048828125,17.593800048828125,17.593800048828125,0,0.0,0.0,0.0,False
2017-03-03,17.63489990234375,17.63489990234375,17.63489990234375,17.63489990234375,17.63489990234375,0,0.0,0.0,0.0,False
2017-03-06,17.618399658203124,17.618399658203124,17.618399658203124,17.618399658203124,17.618399658203124,0,0.0,0.0,0.0,False
2017-03-07,17.464599609375,17.464599609375,17.464599609375,17.464599609375,17.464599609375,0,0.0,0.0,0.0,False
2017-03-08,17.2502001953125,17.2502001953125,17.2502001953125,17.2502001953125,17.2502001953125,0,0.0,0.0,0.0,False
2017-03-09,17.106300048828125,17.106300048828125,17.106300048828125,17.106300048828125,17.106300048828125,0,0.0,0.0,0.0,False
2017-03-10,17.043699951171874,17.043699951171874,17.043699951171874,17.043699951171874,17.043699951171874,0,0.0,0.0,0.0,False
2017-03-13,17.06300048828125,17.06300048828125,17.06300048828125,17.06300048828125,17.06300048828125,0,0.0,0.0,0.0,False
2017-03-14,16.968499755859376,16.968499755859376,16.968499755859376,16.968499755859376,16.968499755859376,0,0.0,0.0,0.0,False
2017-03-15,17.093000488281252,17.093000488281252,17.093000488281252,17.093000488281252,17.093000488281252,0,0.0,0.0,0.0,False
2017-03-16,17.165999755859374,17.165999755859374,17.165999755859374,17.165999755859374,17.165999755859374,0,0.0,0.0,0.0,False
2017-03-17,17.221600341796876,17.221600341796876,17.221600341796876,17.221600341796876,17.221600341796876,0,0.0,0.0,0.0,False
2017-03-20,17.213399658203127,17.213399658203127,17.213399658203127,17.213399658203127,17.213399658203127,0,0.0,0.0,0.0,False
2017-03-21,17.176300048828125,17.176300048828125,17.176300048828125,17.176300048828125,17.176300048828125,0,0.0,0.0,0.0,False
2017-03-22,17.1231005859375,17.1231005859375,17.1231005859375,17.1231005859375,17.1231005859375,0,0.0,0.0,0.0,False
2017-03-23,17.108900146484377,17.108900146484377,17.108900146484377,17.108900146484377,17.108900146484377,0,0.0,0.0,0.0,False
2017-03-24,17.096700439453127,17.096700439453127,17.096700439453127,17.096700439453127,17.096700439453127,0,0.0,0.0,0.0,False
2017-03-27,17.057099609375,17.057099609375,17.057099609375,17.057099609375,17.057099609375,0,0.0,0.0,0.0,False
2017-03-28,17.173299560546877,17.173299560546877,17.173299560546877,17.173299560546877,17.173299560546877,0,0.0,0.0,0.0,False
2017-03-29,17.273900146484376,17.273900146484376,17.273900146484376,17.273900146484376,17.273900146484376,0,0.0,0.0,0.0,False
2017-03-30,17.263499755859375,17.263499755859375,17.263499755859375,17.263499755859375,17.263499755859375,0,0.0,0.0,0.0,False
2017-03-31,17.26469970703125,17.26469970703125,17.26469970703125,17.26469970703125,17.26469970703125,0,0.0,0.0,0.0,False
2017-04-03,17.140899658203125,17.140899658203125,17.140899658203125,17.140899658203125,17.140899658203125,0,0.0,0.0,0.0,False
2017-04-04,17.25280029296875,17.25280029296875,17.25280029296875,17.25280029296875,17.25280029296875,0,0.0,0.0,0.0,False
2017-04-05,17.319300537109374,17.319300537109374,17.319300537109374,17.319300537109374,17.319300537109374,0,0.0,0.0,0.0,False
2017-04-06,17.34489990234375,17.34489990234375,17.34489990234375,17.34489990234375,17.34489990234375,0,0.0,0.0,0.0,False
2017-04-07,17.363399658203125,17.363399658203125,17.363399658203125,17.363399658203125,17.363399658203125,0,0.0,0.0,0.0,False
2017-04-10,14.007220458984376,14.007220458984376,13.998759765625,13.975,13.975,1332,0.0,0.0,0.0,False
