Date,ticker,raw_close_ratio,candidate_close_ratio,new_missing_price,invalid_price,Volume,Stock Splits
2025-12-22,BCE.L,1000.0000029103832,10.000000029103832,False,False,0,0.0
2025-12-31,BCE.L,0.000999999997089617,0.09999999970896169,False,False,0,0.001
2024-02-05,FADL.L,0.010034843604323756,0.010034843604323756,False,False,6000,0.0
2024-03-12,KRPZ.L,100.00000223517424,10000.000223517423,False,False,0,0.0
2024-11-11,KRPZ.L,0.010000000573121606,0.010000000573121606,False,False,0,0.0
2024-01-10,MET.L,1.0,0.0015999999999999999,False,False,0,0.0
2024-01-16,MET.L,199.9999904206824,199.9999904206824,False,False,2706806,0.0
2025-03-24,URU.L,0.9523809956314903,,True,False,0,25.0
